date,ticker,name,sector,close,volume,market_cap_usd
2020-01-23,IBM,IBM,Technology,132.05,3323877,124720000000
2020-01-23,INTC,Intel,Technology,55.05,27040736,168360000000
2020-01-23,JPM,JPMorgan Chase,Financials,134.6,11278294,368800000000
2020-01-23,MA,Mastercard,Financials,311.22,3242638,322250000000
2020-01-23,MCD,McDonald's,Cons. Discretionary,202.94,3550749,145060000000
2020-01-23,META,Meta Platforms,Communication Svcs.,198.06,15401720,493840000000
2020-01-23,MSFT,Microsoft,Technology,162.95,17489390,1135230000000
2020-01-23,NFLX,Netflix,Communication Svcs.,347.19,5652057,181490000000
2020-01-23,NVDA,NVIDIA,Technology,69.76,416061423,161370000000
2020-01-23,ORCL,Oracle,Technology,59.46,9000188,172840000000
2020-01-23,QCOM,Qualcomm,Technology,93.46,7189904,99990000000
2020-01-23,TSLA,Tesla,Cons. Discretionary,117.19,99385242,127340000000
2020-01-23,V,Visa,Financials,192.95,4627562,365720000000
2020-01-24,AAPL,Apple,Technology,75.18,40795220,1081470000000
2020-01-24,ADBE,Adobe,Technology,329.61,2727665,163440000000
2020-01-24,AMD,AMD,Technology,47.68,50813676,63260000000
2020-01-24,AMZN,Amazon,Cons. Discretionary,104.45,72921502,1092380000000
2020-01-24,AVGO,Broadcom,Technology,335.0,20769823,155370000000
2020-01-24,CAT,Caterpillar,Industrials,147.62,2796377,46560000000
2020-01-24,CRM,Salesforce,Technology,184.24,4569901,175440000000
2020-01-24,DIS,Walt Disney,Communication Svcs.,162.12,18122581,299090000000
2020-01-24,GE,GE Aerospace,Industrials,46.29,3812953,50100000000
2020-01-24,GOOGL,Alphabet,Communication Svcs.,63.62,25792066,829110000000
2020-01-24,HD,Home Depot,Cons. Discretionary,227.96,3277251,215090000000
2020-01-24,HON,Honeywell,Industrials,191.18,2958282,146710000000
2020-01-24,IBM,IBM,Technology,132.82,4115871,125450000000
2020-01-24,INTC,Intel,Technology,53.86,34688429,164720000000
2020-01-24,JPM,JPMorgan Chase,Financials,134.65,10358140,368950000000
2020-01-24,MA,Mastercard,Financials,314.56,2030158,325710000000
2020-01-24,MCD,McDonald's,Cons. Discretionary,202.03,2983872,144410000000
2020-01-24,META,Meta Platforms,Communication Svcs.,205.67,16262395,512830000000
2020-01-24,MSFT,Microsoft,Technology,163.85,36853655,1141460000000
2020-01-24,NFLX,Netflix,Communication Svcs.,352.29,5338649,184150000000
2020-01-24,NVDA,NVIDIA,Technology,69.21,486521792,160090000000
2020-01-24,ORCL,Oracle,Technology,60.23,9990603,175100000000
2020-01-24,QCOM,Qualcomm,Technology,93.58,7969087,100110000000
2020-01-24,TSLA,Tesla,Cons. Discretionary,115.45,105816851,125450000000
2020-01-24,V,Visa,Financials,192.19,6074386,364290000000
2020-01-27,AAPL,Apple,Technology,74.83,59032082,1076420000000
2020-01-27,ADBE,Adobe,Technology,319.38,3067135,158360000000
2020-01-27,AMD,AMD,Technology,46.95,31147518,62290000000
2020-01-27,AMZN,Amazon,Cons. Discretionary,103.73,43864201,1084850000000
2020-01-27,AVGO,Broadcom,Technology,346.29,17913823,160610000000
2020-01-27,CAT,Caterpillar,Industrials,150.44,2163819,47450000000
2020-01-27,CRM,Salesforce,Technology,180.89,5292254,172250000000
2020-01-27,DIS,Walt Disney,Communication Svcs.,165.76,11485427,305790000000
2020-01-27,GE,GE Aerospace,Industrials,46.89,3237552,50740000000
2020-01-27,GOOGL,Alphabet,Communication Svcs.,63.03,18572458,821400000000
2020-01-27,HD,Home Depot,Cons. Discretionary,223.68,5175636,211060000000
2020-01-27,HON,Honeywell,Industrials,191.7,2643943,147100000000
2020-01-27,IBM,IBM,Technology,133.74,3546943,126320000000
2020-01-27,INTC,Intel,Technology,54.08,30022261,165410000000
2020-01-27,JPM,JPMorgan Chase,Financials,133.55,14107936,365930000000
2020-01-27,MA,Mastercard,Financials,310.41,3630182,321410000000
2020-01-27,MCD,McDonald's,Cons. Discretionary,203.36,2267108,145360000000
2020-01-27,META,Meta Platforms,Communication Svcs.,208.13,22394181,518950000000
2020-01-27,MSFT,Microsoft,Technology,163.9,27283867,1141840000000
2020-01-27,NFLX,Netflix,Communication Svcs.,351.29,6981097,183630000000
2020-01-27,NVDA,NVIDIA,Technology,70.56,672437566,163220000000
2020-01-27,ORCL,Oracle,Technology,59.91,11539746,174160000000
2020-01-27,QCOM,Qualcomm,Technology,93.49,7270614,100010000000
2020-01-27,TSLA,Tesla,Cons. Discretionary,113.73,133105676,123580000000
2020-01-27,V,Visa,Financials,188.24,4614894,356790000000
2020-01-28,AAPL,Apple,Technology,70.95,74861400,1020610000000
2020-01-28,ADBE,Adobe,Technology,327.14,2299139,162210000000
2020-01-28,AMD,AMD,Technology,44.27,81003933,58730000000
2020-01-28,AMZN,Amazon,Cons. Discretionary,105.58,61415635,1104270000000
2020-01-28,AVGO,Broadcom,Technology,349.48,20991851,162090000000
2020-01-28,CAT,Caterpillar,Industrials,150.73,2579928,47540000000
2020-01-28,CRM,Salesforce,Technology,174.34,6894780,166010000000
2020-01-28,DIS,Walt Disney,Communication Svcs.,169.83,11466295,313310000000
2020-01-28,GE,GE Aerospace,Industrials,45.87,2660092,49640000000
2020-01-28,GOOGL,Alphabet,Communication Svcs.,63.51,27333224,827640000000
2020-01-28,HD,Home Depot,Cons. Discretionary,226.71,2722249,213910000000
2020-01-28,HON,Honeywell,Industrials,189.47,2805792,145400000000
2020-01-28,IBM,IBM,Technology,132.49,5046529,125140000000
2020-01-28,INTC,Intel,Technology,53.72,63611190,164280000000
2020-01-28,JPM,JPMorgan Chase,Financials,134.19,12530923,367690000000
2020-01-28,MA,Mastercard,Financials,310.5,2125814,321510000000
2020-01-28,MCD,McDonald's,Cons. Discretionary,202.02,2518340,144400000000
2020-01-28,META,Meta Platforms,Communication Svcs.,206.47,34097628,514820000000
2020-01-28,MSFT,Microsoft,Technology,160.84,21887297,1120460000000
2020-01-28,NFLX,Netflix,Communication Svcs.,364.62,4719386,190600000000
2020-01-28,NVDA,NVIDIA,Technology,68.8,306964895,159150000000
2020-01-28,ORCL,Oracle,Technology,60.36,8348275,175470000000
2020-01-28,QCOM,Qualcomm,Technology,92.76,6904684,99240000000
2020-01-28,TSLA,Tesla,Cons. Discretionary,113.39,122319963,123220000000
2020-01-28,V,Visa,Financials,189.67,4003200,359510000000
2020-01-29,AAPL,Apple,Technology,71.52,54207641,1028870000000
2020-01-29,ADBE,Adobe,Technology,333.56,2663132,165390000000
2020-01-29,AMD,AMD,Technology,44.31,63108787,58780000000
2020-01-29,AMZN,Amazon,Cons. Discretionary,106.91,40299786,1118130000000
2020-01-29,AVGO,Broadcom,Technology,358.06,15586684,166070000000
2020-01-29,CAT,Caterpillar,Industrials,151.19,2406186,47690000000
2020-01-29,CRM,Salesforce,Technology,180.96,5366324,172310000000
2020-01-29,DIS,Walt Disney,Communication Svcs.,169.79,8277922,313230000000
2020-01-29,GE,GE Aerospace,Industrials,45.75,4457165,49500000000
2020-01-29,GOOGL,Alphabet,Communication Svcs.,62.6,29320049,815840000000
2020-01-29,HD,Home Depot,Cons. Discretionary,222.55,3608826,209990000000
2020-01-29,HON,Honeywell,Industrials,193.29,2751982,148330000000
2020-01-29,IBM,IBM,Technology,135.46,6543233,127950000000
2020-01-29,INTC,Intel,Technology,54.08,24226480,165400000000
2020-01-29,JPM,JPMorgan Chase,Financials,135.44,6501840,371100000000
2020-01-29,MA,Mastercard,Financials,311.77,2553947,322820000000
2020-01-29,MCD,McDonald's,Cons. Discretionary,202.53,2066852,144760000000
2020-01-29,META,Meta Platforms,Communication Svcs.,211.62,21213660,527660000000
2020-01-29,MSFT,Microsoft,Technology,160.74,27150857,1119830000000
2020-01-29,NFLX,Netflix,Communication Svcs.,355.95,7103763,186060000000
2020-01-29,NVDA,NVIDIA,Technology,70.08,610212769,162110000000
2020-01-29,ORCL,Oracle,Technology,61.01,11054494,177350000000
2020-01-29,QCOM,Qualcomm,Technology,95.01,7772844,101650000000
2020-01-29,TSLA,Tesla,Cons. Discretionary,124.07,87696149,134820000000
2020-01-29,V,Visa,Financials,187.31,4378439,355040000000
2020-01-30,AAPL,Apple,Technology,73.27,46363738,1053970000000
2020-01-30,ADBE,Adobe,Technology,335.55,3511051,166380000000
2020-01-30,AMD,AMD,Technology,44.35,54948353,58840000000
2020-01-30,AMZN,Amazon,Cons. Discretionary,105.6,44173701,1104440000000
2020-01-30,AVGO,Broadcom,Technology,357.01,22095774,165580000000
2020-01-30,CAT,Caterpillar,Industrials,151.37,2347602,47740000000
2020-01-30,CRM,Salesforce,Technology,173.27,5351929,165000000000
2020-01-30,DIS,Walt Disney,Communication Svcs.,177.19,10057048,326870000000
2020-01-30,GE,GE Aerospace,Industrials,45.17,4810167,48880000000
2020-01-30,GOOGL,Alphabet,Communication Svcs.,62.7,24855044,817100000000
2020-01-30,HD,Home Depot,Cons. Discretionary,222.19,3241622,209650000000
2020-01-30,HON,Honeywell,Industrials,192.49,1895024,147710000000
2020-01-30,IBM,IBM,Technology,135.12,5118188,127620000000
2020-01-30,INTC,Intel,Technology,54.41,47998331,166420000000
2020-01-30,JPM,JPMorgan Chase,Financials,136.34,11791800,373580000000
2020-01-30,MA,Mastercard,Financials,321.14,2331981,332520000000
2020-01-30,MCD,McDonald's,Cons. Discretionary,202.99,2680699,145090000000
2020-01-30,META,Meta Platforms,Communication Svcs.,219.46,23554904,547230000000
2020-01-30,MSFT,Microsoft,Technology,161.71,19916971,1126580000000
2020-01-30,NFLX,Netflix,Communication Svcs.,363.19,4870189,189850000000
2020-01-30,NVDA,NVIDIA,Technology,65.74,692939591,152080000000
2020-01-30,ORCL,Oracle,Technology,61.08,8004475,177570000000
2020-01-30,QCOM,Qualcomm,Technology,94.66,6594723,101280000000
2020-01-30,TSLA,Tesla,Cons. Discretionary,115.27,63463015,125250000000
2020-01-30,V,Visa,Financials,187.2,3044442,354830000000
2020-01-31,AAPL,Apple,Technology,71.85,55228091,1033550000000
2020-01-31,ADBE,Adobe,Technology,334.06,2367358,165640000000
2020-01-31,AMD,AMD,Technology,43.19,52313410,57300000000
2020-01-31,AMZN,Amazon,Cons. Discretionary,108.44,64234539,1134110000000
2020-01-31,AVGO,Broadcom,Technology,353.1,20938382,163770000000
2020-01-31,CAT,Caterpillar,Industrials,152.34,1528780,48050000000
2020-01-31,CRM,Salesforce,Technology,173.24,4060174,164960000000
2020-01-31,DIS,Walt Disney,Communication Svcs.,176.58,8336683,325750000000
2020-01-31,GE,GE Aerospace,Industrials,44.57,6076778,48230000000
2020-01-31,GOOGL,Alphabet,Communication Svcs.,62.69,24643980,816940000000
2020-01-31,HD,Home Depot,Cons. Discretionary,225.16,2923981,212450000000
2020-01-31,HON,Honeywell,Industrials,192.43,2241024,147660000000
2020-01-31,IBM,IBM,Technology,137.95,5068539,130290000000
2020-01-31,INTC,Intel,Technology,55.54,31007966,169860000000
2020-01-31,JPM,JPMorgan Chase,Financials,135.56,8223182,371440000000
2020-01-31,MA,Mastercard,Financials,324.82,1805651,336340000000
2020-01-31,MCD,McDonald's,Cons. Discretionary,203.73,1718538,145620000000
2020-01-31,META,Meta Platforms,Communication Svcs.,227.64,19894827,567620000000
2020-01-31,MSFT,Microsoft,Technology,160.36,31069507,1117140000000
2020-01-31,NFLX,Netflix,Communication Svcs.,364.61,2444034,190590000000
2020-01-31,NVDA,NVIDIA,Technology,64.7,400435577,149670000000
2020-01-31,ORCL,Oracle,Technology,59.98,10814106,174370000000
2020-01-31,QCOM,Qualcomm,Technology,95.25,10992526,101900000000
2020-01-31,TSLA,Tesla,Cons. Discretionary,117.26,117391003,127420000000
2020-01-31,V,Visa,Financials,187.44,5922853,355280000000
2020-02-03,AAPL,Apple,Technology,72.29,65045214,1039850000000
2020-02-03,ADBE,Adobe,Technology,330.53,2858077,163890000000
2020-02-03,AMD,AMD,Technology,42.87,45264096,56880000000
2020-02-03,AMZN,Amazon,Cons. Discretionary,110.98,49649394,1160710000000
2020-02-03,AVGO,Broadcom,Technology,348.03,14121282,161410000000
2020-02-03,CAT,Caterpillar,Industrials,153.52,4356734,48420000000
2020-02-03,CRM,Salesforce,Technology,172.58,6022757,164340000000
2020-02-03,DIS,Walt Disney,Communication Svcs.,169.15,13588619,312050000000
2020-02-03,GE,GE Aerospace,Industrials,43.88,6965135,47480000000
2020-02-03,GOOGL,Alphabet,Communication Svcs.,62.9,23889348,819680000000
2020-02-03,HD,Home Depot,Cons. Discretionary,225.92,2823107,213170000000
2020-02-03,HON,Honeywell,Industrials,188.76,2226384,144850000000
2020-02-03,IBM,IBM,Technology,135.99,5042900,128440000000
2020-02-03,INTC,Intel,Technology,55.4,27967952,169440000000
2020-02-03,JPM,JPMorgan Chase,Financials,136.72,13428744,374620000000
2020-02-03,MA,Mastercard,Financials,322.15,3460054,333570000000
2020-02-03,MCD,McDonald's,Cons. Discretionary,202.08,2416634,144440000000
2020-02-03,META,Meta Platforms,Communication Svcs.,225.17,19248810,561450000000
2020-02-03,MSFT,Microsoft,Technology,161.39,39676208,1124360000000
2020-02-03,NFLX,Netflix,Communication Svcs.,363.63,3857257,190080000000
2020-02-03,NVDA,NVIDIA,Technology,64.65,418299951,149560000000
2020-02-03,ORCL,Oracle,Technology,60.55,10561694,176030000000
2020-02-03,QCOM,Qualcomm,Technology,94.19,6938559,100770000000
2020-02-03,TSLA,Tesla,Cons. Discretionary,121.3,108276665,131810000000
2020-02-03,V,Visa,Financials,189.57,4359300,359320000000
2020-02-04,AAPL,Apple,Technology,72.81,52320593,1047410000000
2020-02-04,ADBE,Adobe,Technology,336.02,1628196,166610000000
2020-02-04,AMD,AMD,Technology,42.35,43162896,56190000000
2020-02-04,AMZN,Amazon,Cons. Discretionary,111.41,57776889,1165170000000
2020-02-04,AVGO,Broadcom,Technology,338.78,25476833,157120000000
2020-02-04,CAT,Caterpillar,Industrials,151.89,2445548,47910000000
2020-02-04,CRM,Salesforce,Technology,171.22,4745599,163040000000
2020-02-04,DIS,Walt Disney,Communication Svcs.,173.72,9505908,320480000000
2020-02-04,GE,GE Aerospace,Industrials,43.11,3765732,46660000000
2020-02-04,GOOGL,Alphabet,Communication Svcs.,62.29,20935805,811710000000
2020-02-04,HD,Home Depot,Cons. Discretionary,223.07,3544372,210480000000
2020-02-04,HON,Honeywell,Industrials,190.26,3368707,146000000000
2020-02-04,IBM,IBM,Technology,135.21,3743510,127700000000
2020-02-04,INTC,Intel,Technology,57.8,27581855,176760000000
2020-02-04,JPM,JPMorgan Chase,Financials,134.63,8284307,368880000000
2020-02-04,MA,Mastercard,Financials,320.91,2777765,332290000000
2020-02-04,MCD,McDonald's,Cons. Discretionary,204.73,1522224,146340000000
2020-02-04,META,Meta Platforms,Communication Svcs.,224.16,22145660,558930000000
2020-02-04,MSFT,Microsoft,Technology,162.53,26449488,1132240000000
2020-02-04,NFLX,Netflix,Communication Svcs.,373.51,6653502,195240000000
2020-02-04,NVDA,NVIDIA,Technology,63.97,531443491,147980000000
2020-02-04,ORCL,Oracle,Technology,61.81,5920518,179690000000
2020-02-04,QCOM,Qualcomm,Technology,98.05,8793455,104900000000
2020-02-04,TSLA,Tesla,Cons. Discretionary,124.39,87697953,135170000000
2020-02-04,V,Visa,Financials,185.97,3686553,352490000000
2020-02-05,AAPL,Apple,Technology,72.53,43982775,1043370000000
2020-02-05,ADBE,Adobe,Technology,341.46,3477032,169310000000
2020-02-05,AMD,AMD,Technology,42.05,60866876,55780000000
2020-02-05,AMZN,Amazon,Cons. Discretionary,111.81,64596372,1169410000000
2020-02-05,AVGO,Broadcom,Technology,334.04,19885616,154920000000
2020-02-05,CAT,Caterpillar,Industrials,151.78,2544597,47870000000
2020-02-05,CRM,Salesforce,Technology,170.82,4414544,162660000000
2020-02-05,DIS,Walt Disney,Communication Svcs.,172.23,9658534,317730000000
2020-02-05,GE,GE Aerospace,Industrials,44.11,5487820,47740000000
2020-02-05,GOOGL,Alphabet,Communication Svcs.,61.72,21667459,804290000000
2020-02-05,HD,Home Depot,Cons. Discretionary,226.33,5257273,213550000000
2020-02-05,HON,Honeywell,Industrials,191.15,3444897,146680000000
2020-02-05,IBM,IBM,Technology,136.21,3431046,128650000000
2020-02-05,INTC,Intel,Technology,56.82,37698439,173790000000
2020-02-05,JPM,JPMorgan Chase,Financials,134.29,10113936,367960000000
2020-02-05,MA,Mastercard,Financials,317.76,2406250,329020000000
2020-02-05,MCD,McDonald's,Cons. Discretionary,207.03,2847011,147980000000
2020-02-05,META,Meta Platforms,Communication Svcs.,225.32,15463604,561830000000
2020-02-05,MSFT,Microsoft,Technology,159.26,23268799,1109460000000
2020-02-05,NFLX,Netflix,Communication Svcs.,384.05,4224189,200760000000
2020-02-05,NVDA,NVIDIA,Technology,65.84,409296219,152300000000
2020-02-05,ORCL,Oracle,Technology,62.22,11605473,180890000000
2020-02-05,QCOM,Qualcomm,Technology,98.0,7484181,104840000000
2020-02-05,TSLA,Tesla,Cons. Discretionary,124.21,94094823,134970000000
2020-02-05,V,Visa,Financials,183.97,4188827,348710000000
2020-02-06,AAPL,Apple,Technology,72.9,41853402,1048730000000
2020-02-06,ADBE,Adobe,Technology,331.92,2922029,164580000000
2020-02-06,AMD,AMD,Technology,42.78,48718718,56750000000
2020-02-06,AMZN,Amazon,Cons. Discretionary,113.98,40510874,1192050000000
2020-02-06,AVGO,Broadcom,Technology,328.88,17056441,152530000000
2020-02-06,CAT,Caterpillar,Industrials,154.87,2052249,48850000000
2020-02-06,CRM,Salesforce,Technology,167.7,3027092,159690000000
2020-02-06,DIS,Walt Disney,Communication Svcs.,167.93,14618030,309790000000
2020-02-06,GE,GE Aerospace,Industrials,45.36,5385944,49090000000
2020-02-06,GOOGL,Alphabet,Communication Svcs.,61.24,15181074,798120000000
2020-02-06,HD,Home Depot,Cons. Discretionary,231.94,2496297,218850000000
2020-02-06,HON,Honeywell,Industrials,190.35,1317889,146070000000
2020-02-06,IBM,IBM,Technology,136.9,3790013,129300000000
2020-02-06,INTC,Intel,Technology,58.02,38613656,177450000000
2020-02-06,JPM,JPMorgan Chase,Financials,134.58,13448396,368750000000
2020-02-06,MA,Mastercard,Financials,317.24,1987422,328480000000
2020-02-06,MCD,McDonald's,Cons. Discretionary,205.64,2722147,146990000000
2020-02-06,META,Meta Platforms,Communication Svcs.,221.76,18665564,552940000000
2020-02-06,MSFT,Microsoft,Technology,161.69,25825030,1126390000000
2020-02-06,NFLX,Netflix,Communication Svcs.,384.92,4415029,201210000000
2020-02-06,NVDA,NVIDIA,Technology,62.68,533097602,145000000000
2020-02-06,ORCL,Oracle,Technology,61.68,10080036,179310000000
2020-02-06,QCOM,Qualcomm,Technology,96.55,8126291,103290000000
2020-02-06,TSLA,Tesla,Cons. Discretionary,129.47,126664859,140680000000
2020-02-06,V,Visa,Financials,182.94,4257518,346740000000
2020-02-07,AAPL,Apple,Technology,74.06,71320342,1065300000000
2020-02-07,ADBE,Adobe,Technology,339.42,3261385,168300000000
2020-02-07,AMD,AMD,Technology,43.86,38370282,58190000000
2020-02-07,AMZN,Amazon,Cons. Discretionary,113.43,42200534,1186330000000
2020-02-07,AVGO,Broadcom,Technology,330.77,22408806,153410000000
2020-02-07,CAT,Caterpillar,Industrials,155.07,3958579,48910000000
2020-02-07,CRM,Salesforce,Technology,162.08,4214491,154330000000
2020-02-07,DIS,Walt Disney,Communication Svcs.,166.75,10887880,307620000000
2020-02-07,GE,GE Aerospace,Industrials,46.4,5291695,50210000000
2020-02-07,GOOGL,Alphabet,Communication Svcs.,61.9,24014266,806730000000
2020-02-07,HD,Home Depot,Cons. Discretionary,229.81,3036790,216840000000
2020-02-07,HON,Honeywell,Industrials,189.25,1778848,145220000000
2020-02-07,IBM,IBM,Technology,138.24,3859742,130570000000
2020-02-07,INTC,Intel,Technology,56.21,33960192,171930000000
2020-02-07,JPM,JPMorgan Chase,Financials,136.33,9819471,373540000000
2020-02-07,MA,Mastercard,Financials,323.65,3616551,335120000000
2020-02-07,MCD,McDonald's,Cons. Discretionary,204.7,3037655,146310000000
2020-02-07,META,Meta Platforms,Communication Svcs.,222.56,26676731,554950000000
